ats,token,company,roles_fetched,vendor_claimed,verdict,vendor_publishes_count,error
workable,allnet-dot-italia-spa,,3,,unverifiable,no,
workable,alloy-partners,,2,,unverifiable,no,
workable,allucent,,25,,unverifiable,no,
workable,allwynnorthamerica,,1,,unverifiable,no,
workable,allwynuk,,21,,unverifiable,no,
workable,almaadvisorygroup,,1,,unverifiable,no,
workable,alongside-team,,20,,unverifiable,no,
workable,alpaca-vc,,2,,unverifiable,no,
workable,alpinehomeair,,2,,unverifiable,no,
workable,altalink,,10,,unverifiable,no,
workable,alten-mexico-1,ALTEN MÉXICO,252,,unverifiable,no,
workable,altom-transport,,52,,unverifiable,no,
workable,altoros,,3,,unverifiable,no,
workable,alumil,,22,,unverifiable,no,
workable,alvariumbeer,,0,,unverifiable,no,
workable,amartha,Amartha,516,,unverifiable,no,
workable,amazing-athletes-2,Amazing Athletes,250,,unverifiable,no,
workable,amazingcarecareers,Amazing Care Home Health Services,224,,unverifiable,no,
workable,amazingcareoutpatient,,22,,unverifiable,no,
workable,amcon-industrial,,1,,unverifiable,no,
workable,american-concrete,,9,,unverifiable,no,
workable,american-hoteland-lodging-association,,1,,unverifiable,no,
workable,american-institute-of-chemical-engineers,,3,,unverifiable,no,
workable,americanbatterytechnologycompany,,18,,unverifiable,no,
workable,amerilux-international,,26,,unverifiable,no,
workable,amexio,,8,,unverifiable,no,
workable,ammortal,,1,,unverifiable,no,
workable,amoda,,9,,unverifiable,no,
workable,amplio,,1,,unverifiable,no,
workable,amprius,,6,,unverifiable,no,
workable,ampthink,,6,,unverifiable,no,
workable,analytic-solutions-group,,9,,unverifiable,no,
workable,anatomage,,15,,unverifiable,no,
workable,and-digital,,19,,unverifiable,no,
workable,andy-transport,,1,,unverifiable,no,
workable,antenna,,36,,unverifiable,no,
workable,anthro,,4,,unverifiable,no,
workable,anvilogic-inc,,1,,unverifiable,no,
workable,anypear,,6,,unverifiable,no,
workable,anza-xyz,,3,,unverifiable,no,
workable,aoc-global-services,,6,,unverifiable,no,
workable,aosense,,5,,unverifiable,no,
workable,aperture-london,,9,,unverifiable,no,
workable,apex-network-1,,7,,unverifiable,no,
workable,apexwheels,,3,,unverifiable,no,
workable,apivita,,9,,unverifiable,no,
workable,apm-monaco,APM Monaco,121,,unverifiable,no,
workable,apna,Apna,102,,unverifiable,no,
workable,apothekary,,0,,unverifiable,no,
workable,appgate,,10,,unverifiable,no,
workable,applause-4,,2,,unverifiable,no,
workable,applied-physics-1,,8,,unverifiable,no,
workable,appliedblockchain,,0,,unverifiable,no,
workable,apply-superstaffjobs,,16,,unverifiable,no,
workable,apt-2026,,1,,unverifiable,no,
workable,apt-resources,Apt Resources,129,,unverifiable,no,
workable,aptihealth,,4,,unverifiable,no,
workable,aptus-health-care,,19,,unverifiable,no,
workable,aquaria,,5,,unverifiable,no,
workable,arabicai,,14,,unverifiable,no,
workable,araic,,14,,unverifiable,no,
workable,arch-aerial-llc,,7,,unverifiable,no,
workable,archimed,,10,,unverifiable,no,
workable,archistar,,4,,unverifiable,no,
workable,architus,,2,,unverifiable,no,
workable,arcos,,0,,unverifiable,no,
workable,arcsen,,16,,unverifiable,no,
workable,arcsite,,4,,unverifiable,no,
workable,arena-investors-lp,,25,,unverifiable,no,
workable,aretum,,34,,unverifiable,no,
workable,aristotle,,11,,unverifiable,no,
workable,arkham-technologies,,11,,unverifiable,no,
workable,arondite,,19,,unverifiable,no,
workable,arvo,,33,,unverifiable,no,
workable,ascendis-pharma,,53,,unverifiable,no,
workable,asco-equipment,ASCO Equipment,85,,unverifiable,no,
workable,asi-student-government,,0,,unverifiable,no,
workable,assala-energy,,16,,unverifiable,no,
workable,assist-rx,,1,,unverifiable,no,
workable,assistant-launch,,3,,unverifiable,no,
workable,assistiq,,6,,unverifiable,no,
workable,associacanada,,16,,unverifiable,no,
workable,associated-students-inc,,9,,unverifiable,no,
workable,associated-veterinary-partners,,37,,unverifiable,no,
workable,assurasource,,7,,unverifiable,no,
workable,assurity-trusted-solutions,,41,,unverifiable,no,
workable,astorandsanders,,21,,unverifiable,no,
workable,astrome-technologies,,10,,unverifiable,no,
workable,atec-spine,,26,,unverifiable,no,
workable,atheer-act,,0,,unverifiable,no,
workable,athenacloud,,6,,unverifiable,no,
workable,athens-technology-center-1,,0,,unverifiable,no,
workable,atlantbh,,1,,unverifiable,no,
workable,atleanworld,Atlean World,176,,unverifiable,no,
workable,atmio,,1,,unverifiable,no,
workable,atria-health,Atria Health and Research Institute,98,,unverifiable,no,
workable,atum-ventures,,8,,unverifiable,no,
workable,audiostack,,1,,unverifiable,no,
workable,aurora-3,,10,,unverifiable,no,
workable,aurora-behavioral-charter-oak,,10,,unverifiable,no,
workable,australian-christian-college,,64,,unverifiable,no,
workable,autofleet,,9,,unverifiable,no,
workable,autoleap,,8,,unverifiable,no,
workable,automotive-modus-group,,8,,unverifiable,no,
workable,autorentals,,1,,unverifiable,no,
workable,avint,,8,,unverifiable,no,
workable,avis-greece,,12,,unverifiable,no,
workable,avk-seg-uk-ltd,,19,,unverifiable,no,
workable,avomind,Avomind,246,,unverifiable,no,
workable,awesomemotive,,1,,unverifiable,no,
workable,axesinmotion,,1,,unverifiable,no,
workable,axur,,0,,unverifiable,no,
workable,ayana,AYANA Hospitality,120,,unverifiable,no,
workable,azeus-convene,,34,,unverifiable,no,
workable,azumo,,2,,unverifiable,no,
workable,backtotheroots,,3,,unverifiable,no,
workable,bacr,,0,,unverifiable,no,
workable,baesman-group-inc,,10,,unverifiable,no,
workable,bairnsdale-christian-college,,4,,unverifiable,no,
workable,ballingerco,,13,,unverifiable,no,
workable,ballotpedia,,4,,unverifiable,no,
workable,bank-al-etihad,,13,,unverifiable,no,
workable,banksvaluation,,27,,unverifiable,no,
workable,bardel-entertainment,,7,,unverifiable,no,
workable,barfoots-of-botley-2,,12,,unverifiable,no,
workable,barre3,,3,,unverifiable,no,
workable,bartlett-and-co-dot-llc,,4,,unverifiable,no,
workable,basetwo,,5,,unverifiable,no,
workable,basis-health-1,,4,,unverifiable,no,
workable,bask-health-1,,27,,unverifiable,no,
workable,bauermediaoutdoor,,26,,unverifiable,no,
workable,bayutdubizzle,,45,,unverifiable,no,
workable,bband-e-1,,43,,unverifiable,no,
workable,bbgc,,17,,unverifiable,no,
workable,bce,,20,,unverifiable,no,
workable,be-love,,2,,unverifiable,no,
workable,beamng,,5,,unverifiable,no,
workable,beeflow,,0,,unreachable,no,HTTP 404
workable,behavioral-health-works,,27,,unverifiable,no,
workable,belmond-uk-ltd,Belmond,248,,unverifiable,no,
workable,belmont-lavan-ltd,,11,,unverifiable,no,
workable,belong-3,,75,,unverifiable,no,
workable,belong-6,,14,,unverifiable,no,
workable,benivo,,2,,unverifiable,no,
workable,beond,,8,,unverifiable,no,
workable,berry-street,,58,,unverifiable,no,
workable,berryvirtual,Berry Virtual,30,,unverifiable,no,
workable,betabox,,1,,unverifiable,no,
workable,bethel-music-5,,1,,unverifiable,no,
workable,beyondco,,4,,unverifiable,no,
workable,bezos,,5,,unverifiable,no,
workable,biffa,Biffa Waste Services,116,,unverifiable,no,
workable,bigdatacorp,,8,,unverifiable,no,
workable,billings-flying-service,,5,,unverifiable,no,
workable,biocytogen,,24,,unverifiable,no,
workable,bipventures,,5,,unverifiable,no,
workable,bizee,,3,,unverifiable,no,
workable,biztory,,4,,unverifiable,no,
workable,black-futures-lab,,4,,unverifiable,no,
workable,blacklinesafety,,20,,unverifiable,no,
workable,blackspectacles,,2,,unverifiable,no,
workable,blackstone,,5,,unverifiable,no,
workable,blackstone-eit-2,BlackStone eIT,104,,unverifiable,no,
workable,blast,,4,,unverifiable,no,
workable,blew,"Blew & Associates, P.A.",55,,unverifiable,no,
workable,bloomlife,,3,,unverifiable,no,
workable,blue-altair,,12,,unverifiable,no,
workable,blue-raster,,1,,unverifiable,no,
workable,blue-sky-plumbingand-heating,,11,,unverifiable,no,
workable,blue-sky-utility,,0,,unverifiable,no,
workable,blue-united-sourcing,Blue United Sourcing,143,,unverifiable,no,
workable,blueapache-pty-ltd,,1,,unverifiable,no,
workable,blueflag,,1,,unverifiable,no,
workable,blueground,,7,,unverifiable,no,
workable,blueprint-health,,2,,unverifiable,no,
workable,bluetuskr,,7,,unverifiable,no,
workable,bmat,,4,,unverifiable,no,
workable,bme-strategies,,15,,unverifiable,no,
workable,bmgt,,11,,unverifiable,no,
workable,bnberry,,10,,unverifiable,no,
workable,boilertubes,,15,,unverifiable,no,
workable,boldr-1,,49,,unverifiable,no,
workable,booknook-inc,,5,,unverifiable,no,
workable,booksy-1,,9,,unverifiable,no,
workable,boost,,1,,unverifiable,no,
workable,boostdraft,,8,,unverifiable,no,
workable,borrowell,,4,,unverifiable,no,
workable,botpress,,9,,unverifiable,no,
workable,botsync-1,,25,,unverifiable,no,
workable,boulder-housing-partners,,7,,unverifiable,no,
workable,braven,,24,,unverifiable,no,
workable,breakaway,,0,,unverifiable,no,
workable,bremer-whyte-brownand-omeara-llp,,18,,unverifiable,no,
workable,bridewell,,13,,unverifiable,no,
workable,bridge33capital,,21,,unverifiable,no,
workable,bridgit,,2,,unverifiable,no,
workable,brightorder,,3,,unverifiable,no,
workable,briljent,,9,,unverifiable,no,
workable,brilliant-corners,,17,,unverifiable,no,
workable,brooklyn-waldorf-school,,4,,unverifiable,no,
workable,bswarena,,4,,unverifiable,no,
workable,bully-pulpit-international-1,,23,,unverifiable,no,
workable,burkes,,1,,unverifiable,no,
workable,burq,,16,,unverifiable,no,
workable,bushand-bush-law-group,Bush & Bush Law Group,44,,unverifiable,no,
workable,busplanner,,5,,unverifiable,no,
workable,busright,,0,,unverifiable,no,
workable,buzz-oates,,1,,unverifiable,no,
workable,bw-energy,,15,,unverifiable,no,
workable,bwise-media-ag,,1,,unverifiable,no,
workable,bystadium,,11,,unverifiable,no,
workable,c-serv,,11,,unverifiable,no,
workable,c-the-signs,,6,,unverifiable,no,
workable,cache,Cache Ventures,20,,unverifiable,no,
workable,cachefly,,0,,unverifiable,no,
workable,caddi,,15,,unverifiable,no,
workable,cadillacf1team,,20,,unverifiable,no,
workable,cadmus-io,,5,,unverifiable,no,
workable,cairn-partners-1,,7,,unverifiable,no,
workable,cal-farleys-boys-ranch,,24,,unverifiable,no,
workable,calibrant-energy,,5,,unverifiable,no,
workable,callminer,,4,,unverifiable,no,
workable,calvary-hospital,,39,,unverifiable,no,
workable,cambridge-gan-devices,,5,,unverifiable,no,
workable,cambridge-healthcare-research,,6,,unverifiable,no,
workable,camino-partners-1,,2,,unverifiable,no,
workable,camtran,,8,,unverifiable,no,
workable,cand-m-dredging-inc,,5,,unverifiable,no,
workable,candyai,,1,,unverifiable,no,
workable,canopie,,0,,unverifiable,no,
workable,canopy-7,,2,,unverifiable,no,
workable,capgemini-insurance,Capgemini,185,,unverifiable,no,
workable,capital-economics,,1,,unverifiable,no,
workable,capital-factory,,4,,unverifiable,no,
workable,capitex,Capitex,107,,unverifiable,no,
workable,capula-investment-management-ltd,,8,,unverifiable,no,
workable,care-harmony,,66,,unverifiable,no,
workable,careacross,,1,,unverifiable,no,
workable,careers-at-sleek,,37,,unverifiable,no,
workable,careers-sixflags-and-aquarabia,,16,,unverifiable,no,
workable,carefound-home-care,,9,,unverifiable,no,
workable,carewell,,6,,unverifiable,no,
workable,carmoola-1,,5,,unverifiable,no,
workable,carrie-rikonand-associates,Carrie Rikon & Associates,110,,unverifiable,no,
workable,catilas-resources-limited,,23,,unverifiable,no,
workable,caxton,,22,,unverifiable,no,
workable,cbh-homes,,24,,unverifiable,no,
workable,ccres,"CCRES, Educational & Behavioral Health Services",81,,unverifiable,no,
workable,cdp,,3,,unverifiable,no,
workable,celestino,,17,,unverifiable,no,
workable,cellply,,1,,unverifiable,no,
workable,celsius,,52,,unverifiable,no,
workable,centorrino-technologies,,30,,unverifiable,no,
workable,central-houston-inc,,0,,unverifiable,no,
workable,centralapp,,2,,unverifiable,no,
workable,centre-for-information-resilience,,3,,unverifiable,no,
workable,centric-services,,4,,unverifiable,no,
workable,cepal,,18,,unverifiable,no,
workable,cequens,,10,,unverifiable,no,
workable,cesna-group-2,Cesna Recruitment,256,,unverifiable,no,
workable,chain-reaction-1,,40,,unverifiable,no,
workable,chaingpt,ChainGPT,19,,unverifiable,no,
workable,chandonau,,4,,unverifiable,no,
workable,channel-factory,,17,,unverifiable,no,
workable,chaos-theory,,4,,unverifiable,no,
workable,charger-logistics-inc,Charger Logistics Inc,95,,unverifiable,no,
workable,charterhouse-2,,6,,unverifiable,no,
workable,chase-design-group,,7,,unverifiable,no,
workable,cheer-home-care,Cheer Home Care,122,,unverifiable,no,
workable,chemin,,19,,unverifiable,no,
workable,chirocat,,0,,unverifiable,no,
workable,choice,,2,,unverifiable,no,
workable,chuva-inc,,1,,unverifiable,no,
workable,cimmyt-1,,41,,unverifiable,no,
workable,circit-limited,,2,,unverifiable,no,
workable,circlelink-health,,5,,unverifiable,no,
workable,circles,,4,,unverifiable,no,
workable,circonomit,,6,,unverifiable,no,
workable,cirrusmd,,1,,unverifiable,no,
workable,citylitics,,5,,unverifiable,no,
workable,citywide,City Wide Facility Solutions,459,,unverifiable,no,
workable,claritasrx,,9,,unverifiable,no,
workable,classet,Classet,84,,unverifiable,no,
workable,classwallet,,7,,unverifiable,no,
workable,cleantec,,55,,unverifiable,no,
workable,clearcourse-1,,11,,unverifiable,no,
workable,clearlyagile,,11,,unverifiable,no,
workable,clearsite-industrial,,14,,unverifiable,no,
workable,clearstory,,14,,unverifiable,no,
workable,clearwaters-dot-i-t,,1,,unverifiable,no,
workable,cledara,,10,,unverifiable,no,
workable,cleeng-1,,3,,unverifiable,no,
workable,clickmechanic,,1,,unverifiable,no,
workable,clients-blackbox-inc,,101,,unverifiable,no,
workable,climate-catalyst-1,,1,,unverifiable,no,
workable,climateworks-foundation-1,,2,,unverifiable,no,
workable,climax-studios,,9,,unverifiable,no,
workable,clinigen,,24,,unverifiable,no,
workable,clipperton,,5,,unverifiable,no,
workable,clipt,,7,,unverifiable,no,
workable,cloudfactory,CloudFactory,36,,unverifiable,no,
workable,cloudlinux-1,,12,,unverifiable,no,
workable,cloudshare,,3,,unverifiable,no,
workable,cloudtalk,,8,,unverifiable,no,
workable,club-24-concept-gyms,,3,,unverifiable,no,
workable,cmicareers,,10,,unverifiable,no,
workable,cnc-agency,,1,,unverifiable,no,
workable,coconutva,,39,,unverifiable,no,
workable,codehunter,,2,,unverifiable,no,
workable,cogna,,7,,unverifiable,no,
workable,coldquanta,Infleqtion,68,,unverifiable,no,
workable,collectiveresidential,,7,,unverifiable,no,
workable,comate,,1,,unverifiable,no,
workable,commercial-lending,,10,,unverifiable,no,
workable,commify,,21,,unverifiable,no,
workable,community-foodbank-of-new-jersey,,5,,unverifiable,no,
workable,community-sports-partners,Community Sports Partners,90,,unverifiable,no,
workable,concept3d-dot-c-om,,3,,unverifiable,no,
workable,concord-servicing,,10,,unverifiable,no,
workable,conflux,,0,,unverifiable,no,
workable,conjointly,,1,,unverifiable,no,
workable,connelly-school-of-the-holy-child,,3,,unverifiable,no,
workable,connexity,,7,,unverifiable,no,
workable,consigli-construction-1,Consigli Construction,207,,unverifiable,no,
workable,contact,,23,,unverifiable,no,
workable,contactpigeon,,2,,unverifiable,no,
workable,continuity-global-solutions,,42,,unverifiable,no,
workable,control-risks-6,Control Risks,122,,unverifiable,no,
workable,convergent-careers,,2,,unverifiable,no,
workable,convosphere,,1,,unverifiable,no,
workable,cooperidge-consulting-firm,,7,,unverifiable,no,
workable,cordx,,60,,unverifiable,no,
workable,core-va-solutions,,7,,unverifiable,no,
workable,coretek-services,,13,,unverifiable,no,
workable,cosmo,,1,,unverifiable,no,
workable,cosmos-sport-s-dot-a,Cosmos Sport S.A.,136,,unverifiable,no,
workable,cosmote-global-solutions-nv,,0,,unreachable,no,HTTP 404
workable,costa-navarino,,24,,unverifiable,no,
workable,cover-whale,,1,,unverifiable,no,
workable,covergo,CoverGo,84,,unverifiable,no,
workable,cowboy,,21,,unverifiable,no,
workable,cpm-ireland,,36,,unverifiable,no,
workable,cps-4,,4,,unverifiable,no,
workable,cqs,,71,,unverifiable,no,
workable,crazymaplestudio,,10,,unverifiable,no,
workable,createq-space,,2,,unverifiable,no,
workable,creativechaos,Creative Chaos,163,,unverifiable,no,
workable,credence,Credence,105,,unverifiable,no,
workable,creditorwatch,,8,,unverifiable,no,
workable,crewai,,8,,unverifiable,no,
workable,crewbloom,,46,,unverifiable,no,
workable,crewlinkltd,,4,,unverifiable,no,
workable,creyos,,3,,unverifiable,no,
workable,crop-photo-at-evolphin,,3,,unverifiable,no,
workable,cropx,,6,,unverifiable,no,
workable,crossbordertalents,Cross Border Talents,614,,unverifiable,no,
workable,crown-equipment,,48,,unverifiable,no,
workable,crown-equipment-limited-nz,,12,,unverifiable,no,
workable,crown-equipment-sdn-bhd-malaysia,,3,,unverifiable,no,
workable,crypto-finance,,10,,unverifiable,no,
workable,cryptonext-security,,5,,unverifiable,no,
workable,crystalia-glass,Crystalia Glass,24,,unverifiable,no,
workable,csbio,,0,,unverifiable,no,
workable,cubx,,5,,unverifiable,no,
workable,curbwaste,,4,,unverifiable,no,
workable,curewiki-1,,7,,unverifiable,no,
workable,curology,,1,,unverifiable,no,
workable,cuso-international,,46,,unverifiable,no,
workable,cvector,,3,,unverifiable,no,
workable,cvnl,,3,,unverifiable,no,
workable,cwcpcn,,1,,unverifiable,no,
workable,cxg,CXG,547,,unverifiable,no,
workable,cynet-corp,,16,,unverifiable,no,
workable,d-one,,8,,unverifiable,no,
workable,d-ploy,D-ploy,78,,unverifiable,no,
workable,d2b-1,D2B,288,,unverifiable,no,
workable,dacodes-mx,DaCodes,22,,unverifiable,no,
workable,dane-street-llc,"Dane Street, LLC",414,,unverifiable,no,
workable,daniels-solutions,,2,,unverifiable,no,
workable,datamark-inc,,78,,unverifiable,no,
workable,datavisor-jobs,,25,,unverifiable,no,
workable,datawow,,7,,unverifiable,no,
workable,dave-jones-llc,,14,,unverifiable,no,
workable,david-protein,,36,,unverifiable,no,
workable,davy,,23,,unverifiable,no,
workable,day30,,0,,unverifiable,no,
workable,dayshape,,9,,unverifiable,no,
workable,daystar-power-group,,4,,unverifiable,no,
workable,dc-enterprises-career,,1,,unverifiable,no,
workable,dcoh,,23,,unverifiable,no,
workable,dcthomson,,6,,unverifiable,no,
workable,debenhamsgroup,,12,,unverifiable,no,
workable,debiopharm,,10,,unverifiable,no,
workable,deblock,,10,,unverifiable,no,
workable,decentralized-masters,,6,,unverifiable,no,
workable,decision-foundry,,0,,unverifiable,no,
workable,deep-science-ventures,,8,,unverifiable,no,
workable,deeplab,,1,,unverifiable,no,
workable,deeproute-dot-a-i,,4,,unverifiable,no,
workable,defiancellc,,2,,unverifiable,no,
workable,deltaexchange,,4,,unverifiable,no,
workable,democracy-alliance,,1,,unverifiable,no,
workable,dentons-europe,,49,,unverifiable,no,
workable,dentopedia-group,,13,,unverifiable,no,
workable,dephy,,1,,unverifiable,no,
workable,desert-parkway,,12,,unverifiable,no,
workable,designer-group-1,,48,,unverifiable,no,
workable,desilva-gates,,4,,unverifiable,no,
workable,destinusgroup,Destinus,107,,unverifiable,no,
workable,devoted-studios-1,,9,,unverifiable,no,
workable,devpro,Dev.Pro,31,,unverifiable,no,
workable,devsu,,21,,unverifiable,no,
workable,dfdl,,16,,unverifiable,no,
workable,digifycareers,,3,,unverifiable,no,
workable,digital-368,Digital,56,,unverifiable,no,
workable,digitalgenius,,6,,unverifiable,no,
workable,dimeo,,9,,unverifiable,no,
workable,disa-technologies,,14,,unverifiable,no,
workable,disco,,1,,unverifiable,no,
workable,dispel,,3,,unverifiable,no,
workable,distalmotion,,7,,unverifiable,no,
workable,distillersr-inc,,2,,unverifiable,no,
workable,division50,,19,,unverifiable,no,
workable,dnigov,,36,,unverifiable,no,
workable,docmatter-inc-2,,0,,unverifiable,no,
workable,docorto,,13,,unverifiable,no,
workable,docyt,,5,,unverifiable,no,
workable,dodge-construction-network,,19,,unverifiable,no,
workable,dof,DOF,84,,unverifiable,no,
